CustomerID;FirstName;MiddleName;LastName;Suffix;CompanyName;SalesPerson;EmailAddress;Phone;ModifiedDate
29758;Dorothy;J.;Fox;;Cash & Carry Bikes;adventure-works\jillian0;dorothy1@adventure-works.com;191-555-0198;2006-09-01T00:00:00
29761;Susan;E.;French;;General Bike Corporation;adventure-works\garrett1;susan3@adventure-works.com;994-555-0194;2005-07-01T00:00:00
29763;Mihail;;Frintu;;Retail Cycle Shop;adventure-works\linda3;mihail1@adventure-works.com;777-555-0163;2006-09-01T00:00:00
29764;John;;Ford;;Social Activities Club;adventure-works\jillian0;john19@adventure-works.com;596-555-0153;2005-08-01T00:00:00
29765;Paul;J.;Fulton;;Blue Bicycle Company;adventure-works\michael9;paul3@adventure-works.com;492-555-0146;2006-08-01T00:00:00
29766;Bob;;Gage;;General Riding Supplies;adventure-works\garrett1;bob1@adventure-works.com;962-555-0175;2007-02-01T00:00:00
29768;Michael;;Galos;;Riding Excursions;adventure-works\linda3;michael15@adventure-works.com;912-555-0149;2006-01-01T00:00:00
29769;Jon;;Ganio;;Unique Bikes;adventure-works\jillian0;jon0@adventure-works.com;672-555-0112;2005-09-01T00:00:00
29770;Kathleen;M.;Garza;;Rural Cycle Emporium;adventure-works\josé1;kathleen0@adventure-works.com;150-555-0127;2006-09-01T00:00:00
29771;Dominic;P.;Gash;;Associated Bikes;adventure-works\shu0;dominic0@adventure-works.com;192-555-0173;2006-07-01T00:00:00
29772;Janet;M.;Gates;;Modular Cycle Systems;adventure-works\jillian0;janet1@adventure-works.com;710-555-0173;2006-07-01T00:00:00
29773;Orlando;N.;Gee;;A Bike Store;adventure-works\pamela0;orlando0@adventure-works.com;245-555-0173;2005-08-01T00:00:00
29774;Darren;;Gehring;;Journey Sporting Goods;adventure-works\jillian0;darren0@adventure-works.com;417-555-0182;2005-08-01T00:00:00
29775;Jim;;Geist;;Two Bike Shops;adventure-works\pamela0;jim1@adventure-works.com;724-555-0161;2006-09-01T00:00:00
29776;Barbara;J.;German;;Cycles Wholesaler & Mfg.;adventure-works\jae0;barbara4@adventure-works.com;1 (11) 500 555-0181;2007-07-01T00:00:00
29778;Leo;;Giakoumakis;;Number One Bike Co.;adventure-works\jae0;leo0@adventure-works.com;1 (11) 500 555-0169;2006-07-01T00:00:00
29780;Frances;J.;Giglio;;Standard Bikes;adventure-works\josé1;frances1@adventure-works.com;692-555-0136;2006-08-01T00:00:00
29781;Guy;;Gilbert;;The Bicycle Accessories Company;adventure-works\shu0;guy0@adventure-works.com;583-555-0198;2006-09-01T00:00:00
29782;Janet;J.;Gilliat;;Active Systems;adventure-works\jillian0;janet2@adventure-works.com;521-555-0183;2006-07-01T00:00:00
29783;Mary;M.;Gimmi;;Futuristic Sport Distributors;adventure-works\shu0;mary6@adventure-works.com;149-555-0196;2006-07-01T00:00:00
29784;Jeanie;R.;Glenn;PhD;Big-Time Bike Store;adventure-works\shu0;jeanie0@adventure-works.com;669-555-0149;2006-08-01T00:00:00
29785;Diane;R.;Glimp;;The Showroom;adventure-works\josé1;diane3@adventure-works.com;898-555-0137;2005-11-01T00:00:00
29787;Scott;;Gode;;Year-Round Sports;adventure-works\david8;scott4@adventure-works.com;164-555-0145;2005-08-01T00:00:00
29788;Mete;;Goktepe;;The New Bike Store;adventure-works\linda3;mete0@adventure-works.com;637-555-0120;2005-12-01T00:00:00
29789;Brian;R;Goldstein;;Primary Bike Distributors;adventure-works\garrett1;brian4@adventure-works.com;495-555-0161;2005-08-01T00:00:00
29792;Abigail;J.;Gonzalez;;Genial Bike Associates;adventure-works\jillian0;abigail0@adventure-works.com;121-555-0139;2006-08-01T00:00:00
29793;Michael;;Graff;;Commercial Sporting Goods;adventure-works\shu0;michael16@adventure-works.com;132-555-0150;2006-09-01T00:00:00
29794;Derek;;Graham;;Wholesale Parts;adventure-works\josé1;derek0@adventure-works.com;674-555-0187;2005-08-01T00:00:00
29796;Jon;;Grande;;Riding Cycles;adventure-works\jae0;jon1@adventure-works.com;1 (11) 500 555-0114;2007-09-01T00:00:00
29797;Jane;P.;Greer;;Metro Manufacturing;adventure-works\josé1;jane2@adventure-works.com;737-555-0163;2006-08-01T00:00:00
29799;Douglas;;Groncki;;Locks Company;adventure-works\shu0;douglas2@adventure-works.com;385-555-0140;2007-09-01T00:00:00
29800;Brian;;Groth;;Latest Accessories Sales;adventure-works\david8;brian5@adventure-works.com;461-555-0118;2006-08-01T00:00:00
29803;Hattie;J.;Haemon;;Greater Bike Store;adventure-works\josé1;hattie0@adventure-works.com;141-555-0172;2005-09-01T00:00:00
29805;Erin;M.;Hagens;;Distant Inn;adventure-works\shu0;erin1@adventure-works.com;244-555-0127;2006-07-01T00:00:00
29806;Betty;M.;Haines;;Finer Mart;adventure-works\david8;betty0@adventure-works.com;867-555-0114;2007-09-01T00:00:00
29807;Bryan;;Hamilton;;Cross-Country Riding Supplies;adventure-works\josé1;bryan2@adventure-works.com;344-555-0144;2005-08-01T00:00:00
29809;Kerim;;Hanif;;Bike World;adventure-works\shu0;kerim0@adventure-works.com;216-555-0122;2006-09-01T00:00:00
29810;Jean;P.;Handley;;Central Discount Store;adventure-works\david8;jean1@adventure-works.com;582-555-0113;2005-09-01T00:00:00
29813;Katherine;;Harding;;Sharp Bikes;adventure-works\josé1;katherine0@adventure-works.com;926-555-0159;2005-08-01T00:00:00
29815;Lucy;;Harrington;;Metropolitan Sports Supply;adventure-works\shu0;lucy0@adventure-works.com;828-555-0186;2006-09-01T00:00:00
29816;Keith;;Harris;;Progressive Sports;adventure-works\david8;keith0@adventure-works.com;170-555-0127;2006-08-01T00:00:00
29818;Roger;;Harui;;Brakes and Gears;adventure-works\linda3;roger0@adventure-works.com;774-555-0133;2005-08-01T00:00:00
29819;Ann;T.;Hass;;The Accessories Store;adventure-works\jillian0;ann2@adventure-works.com;713-555-0168;2006-08-01T00:00:00
29822;James;B.;Haugh;Jr.;Family Cycle Store;adventure-works\garrett1;james8@adventure-works.com;763-555-0120;2006-09-01T00:00:00
29824;Brenda;F.;Heaney;;Superb Sales and Repair;adventure-works\garrett1;brenda3@adventure-works.com;393-555-0167;2005-07-01T00:00:00
29826;John;;Hanson;;Countryside Company;adventure-works\linda3;john20@adventure-works.com;107-555-0117;2006-10-01T00:00:00
29827;Valerie;M.;Hendricks;;First Bike Store;adventure-works\jillian0;valerie0@adventure-works.com;859-555-0140;2005-07-01T00:00:00
29830;Kari;;Hensien;;General Department Stores;adventure-works\garrett1;kari0@adventure-works.com;143-555-0129;2005-08-01T00:00:00
29831;Irene;J.;Hernandez;;Operational Manufacturing;adventure-works\garrett1;irene0@adventure-works.com;790-555-0197;2008-06-01T00:00:00
29832;Jésus;;Hernandez;;Online Bike Warehouse;adventure-works\josé1;jésus0@adventure-works.com;214-555-0145;2006-09-01T00:00:00
29834;Cheryl;M.;Herring;;Small Bike Shop;adventure-works\shu0;cheryl0@adventure-works.com;158-555-0154;2005-09-01T00:00:00
29835;Ronald;K.;Heymsfield;;Superior Hardware Distributors;adventure-works\david8;ronald1@adventure-works.com;784-555-0120;2006-08-01T00:00:00
29840;Andrew;R.;Hill;;Eastside Parts Shop;adventure-works\josé1;andrew4@adventure-works.com;194-555-0149;2007-09-01T00:00:00
29842;Mike;;Hines;;First Cycle Store;adventure-works\shu0;mike3@adventure-works.com;454-555-0160;2005-09-01T00:00:00
29843;Matthew;;Hink;;Running and Cycling Gear;adventure-works\david8;matthew3@adventure-works.com;146-555-0176;2007-09-01T00:00:00
29847;David;;Hodgson;;Good Toys;adventure-works\linda3;david16@adventure-works.com;969-555-0117;2006-09-01T00:00:00
29848;Helge;;Hoeing;;Little Bicycle Supply Shop;adventure-works\jillian0;helge0@adventure-works.com;850-555-0198;2007-08-01T00:00:00
29850;Bob;;Hodges;;All Seasons Sports Supply;adventure-works\jillian0;bob2@adventure-works.com;129-555-0120;2007-07-01T00:00:00
29851;Jean;J.;Holloway;;Leisure Clearing House;adventure-works\jae0;jean2@adventure-works.com;1 (11) 500 555-0181;2006-08-01T00:00:00
29852;Eddie;M.;Holmes;;The Commissary;adventure-works\josé1;eddie0@adventure-works.com;570-555-0199;2006-12-01T00:00:00
29853;Juanita;J.;Holman;;Affordable Sports Equipment;adventure-works\shu0;juanita0@adventure-works.com;996-555-0196;2005-08-01T00:00:00
29854;Peter;;Houston;;Local Sales and Rental;adventure-works\jillian0;peter3@adventure-works.com;632-555-0171;2007-09-01T00:00:00
29855;Curtis;P.;Howard;;Economy Center;adventure-works\josé1;curtis0@adventure-works.com;555-555-0162;2005-08-01T00:00:00
29857;Janice;K.;Hows;;Area Sheet Metal Supply;adventure-works\jae0;janice1@adventure-works.com;1 (11) 500 555-0119;2006-08-01T00:00:00
29858;George;M.;Huckaby;;Synthetic Materials Manufacturing;adventure-works\pamela0;george1@adventure-works.com;851-555-0127;2006-01-01T00:00:00
29859;Joshua;J.;Huff;;Rural Sales and Service;adventure-works\jillian0;joshua0@adventure-works.com;190-555-0186;2006-03-01T00:00:00
29860;Arlene;;Huff;;Tubeless Tire Company;adventure-works\jae0;arlene0@adventure-works.com;1 (11) 500 555-0146;2007-08-01T00:00:00
29861;Phyllis;R.;Huntsman;;Hardware Components;adventure-works\jillian0;phyllis1@adventure-works.com;153-555-0195;2005-08-01T00:00:00
29862;Lawrence;E.;Hurkett;;Retail Sporting Goods;adventure-works\shu0;lawrence0@adventure-works.com;129-555-0185;2006-10-01T00:00:00
29863;Ryan;;Ihrig;;Efficient Cycling;adventure-works\josé1;ryan4@adventure-works.com;809-555-0152;2007-08-01T00:00:00
29864;Beth;;Inghram;;General Industries;adventure-works\josé1;beth0@adventure-works.com;718-555-0152;2006-09-01T00:00:00
29865;Lucio;;Iallo;;Highway Bike Shop;adventure-works\shu0;lucio0@adventure-works.com;199-555-0135;2005-08-01T00:00:00
29866;Richard;L.;Irwin;;Rental Bikes;adventure-works\jillian0;richard4@adventure-works.com;367-555-0124;2005-08-01T00:00:00
29867;Erik;;Ismert;;Roving Sports;adventure-works\pamela0;erik0@adventure-works.com;116-555-0163;2006-07-01T00:00:00
29868;Denean;J.;Ison;;Express Bike Services;adventure-works\jae0;denean0@adventure-works.com;1 (11) 500 555-0127;2007-08-01T00:00:00
29870;Bronson;R.;Jacobs;;Retail Discount Store;adventure-works\josé1;bronson0@adventure-works.com;697-555-0131;2008-06-01T00:00:00
29871;Eric;A.;Jacobsen;;Vale Riding Supplies;adventure-works\shu0;eric5@adventure-works.com;703-555-0120;2007-07-01T00:00:00
29872;Jodan;M.;Jacobson;;A Great Bicycle Company;adventure-works\jillian0;jodan0@adventure-works.com;652-555-0189;2005-09-01T00:00:00
29873;Mary;;Alexander;;Certified Bicycle Supply;adventure-works\pamela0;mary7@adventure-works.com;344-555-0133;2006-09-01T00:00:00
29874;David;;Jaffe;;Exceptional Cycle Services;adventure-works\jae0;david17@adventure-works.com;1 (11) 500 555-0140;2007-07-01T00:00:00
29876;Vance;P.;Johns;;Leisure Activities;adventure-works\josé1;vance0@adventure-works.com;103-555-0151;2006-08-01T00:00:00
29877;Joyce;;Jarvis;;Paints and Solvents Company;adventure-works\shu0;joyce0@adventure-works.com;458-555-0179;2007-09-01T00:00:00
29879;Stephen;Yuan;Jiang;;Bikes for Kids and Adults;adventure-works\josé1;stephen3@adventure-works.com;910-555-0116;2006-07-01T00:00:00
29881;Danielle;B.;Johnson;;Home Town Bike Store;adventure-works\garrett1;danielle1@adventure-works.com;356-555-0190;2007-09-01T00:00:00
29883;Barry;;Johnson;;Sample Bike Store;adventure-works\linda3;barry1@adventure-works.com;858-555-0140;2005-09-01T00:00:00
29884;Brian;;Johnson;;Extras Sporting Goods;adventure-works\jillian0;brian6@adventure-works.com;320-555-0134;2007-03-01T00:00:00
29885;David;;Johnson;;Sure & Reliable Sporting Goods;adventure-works\david8;david18@adventure-works.com;476-555-0139;2005-08-01T00:00:00
29889;Jean;;Jordan;;Separate Parts Corporation;adventure-works\shu0;jean3@adventure-works.com;207-555-0129;2005-07-01T00:00:00
29890;Peggy;J.;Justice;;Basic Bike Company;adventure-works\david8;peggy0@adventure-works.com;170-555-0189;2005-07-01T00:00:00
29891;Diane;F.;Krane;;Fabrikam Inc., West;adventure-works\michael9;diane4@adventure-works.com;224-555-0126;2006-09-01T00:00:00
29892;Sandra;T.;Kitt;;Non-Slip Pedal Company;adventure-works\josé1;sandra2@adventure-works.com;303-555-0117;2005-08-01T00:00:00
29893;Sandeep;;Kaliyath;;Weekend Bike Tours;adventure-works\shu0;sandeep1@adventure-works.com;495-555-0113;2007-07-01T00:00:00
29895;Lori;;Kane;;General Supplies;adventure-works\josé1;lori2@adventure-works.com;765-555-0141;2006-08-01T00:00:00
29897;Kay;E.;Krane;;Racing Toys;adventure-works\shu0;kay0@adventure-works.com;731-555-0187;2005-09-01T00:00:00
29898;Sandeep;;Katyal;;Capable Sales and Service;adventure-works\pamela0;sandeep2@adventure-works.com;928-555-0117;2005-07-01T00:00:00
29900;Victor;A.;Kelley;;Road Way Sales and Rental;adventure-works\josé1;victor0@adventure-works.com;112-555-0195;2006-12-01T00:00:00
29901;John;;Kelly;;Sturdy Toys;adventure-works\shu0;john22@adventure-works.com;330-555-0116;2005-08-01T00:00:00
29902;Robert;;Kelly;;Beneficial Exercises and Activities;adventure-works\jillian0;robert7@adventure-works.com;510-555-0123;2006-09-01T00:00:00
29903;Kevin;;Kennedy;;Fad Outlet;adventure-works\pamela0;kevin4@adventure-works.com;275-555-0179;2006-09-01T00:00:00
29904;Mary;R.;Kesslep;;Commerce Bicycle Specialists;adventure-works\jae0;mary8@adventure-works.com;1 (11) 500 555-0146;2006-08-01T00:00:00
29905;Elizabeth;;Keyser;;Acceptable Sales & Service;adventure-works\josé1;elizabeth2@adventure-works.com;656-555-0173;2005-08-01T00:00:00
29906;Imtiaz;;Khan;;District Mall;adventure-works\jillian0;imtiaz0@adventure-works.com;249-555-0179;2005-08-01T00:00:00
29907;Karan;;Khanna;;Fitness Supplies;adventure-works\pamela0;karan1@adventure-works.com;390-555-0150;2007-08-01T00:00:00
29908;Joe;;Kim;;Mail Market;adventure-works\jae0;joe1@adventure-works.com;1 (11) 500 555-0144;2007-08-01T00:00:00
29910;Shane;S.;Kim;;Twelfth Bike Store;adventure-works\josé1;shane2@adventure-works.com;155-555-0149;2006-08-01T00:00:00
29911;Tim;;Kim;;Consolidated Messenger;adventure-works\garrett1;tim0@adventure-works.com;244-555-0115;2007-08-01T00:00:00
29913;Anton;;Kirilov;;Field Trip Store;adventure-works\linda3;anton0@adventure-works.com;608-555-0162;2006-08-01T00:00:00
29914;Christian;;Kleinerman;;Finish and Sealant Products;adventure-works\shu0;christian1@adventure-works.com;362-555-0177;2005-09-01T00:00:00
29915;Andrew;P.;Kobylinski;;Finer Parts Shop;adventure-works\david8;andrew5@adventure-works.com;129-555-0185;2005-12-01T00:00:00
29918;Kirk;T;King;;Up-To-Date Sports;adventure-works\josé1;kirk2@adventure-works.com;979-555-0163;2007-08-01T00:00:00
29919;Eugene;;Kogan;;Mountain Bike Center;adventure-works\shu0;eugene2@adventure-works.com;136-555-0134;2006-08-01T00:00:00
29920;Scott;;Konersmann;;Specialty Sports Store;adventure-works\jillian0;scott6@adventure-works.com;556-555-0192;2006-07-01T00:00:00
29921;Joy;R.;Koski;;Scooters and Bikes Store;adventure-works\pamela0;joy0@adventure-works.com;810-555-0198;2005-09-01T00:00:00
29922;Pamala;M.;Kotc;;Closest Bicycle Store;adventure-works\jae0;pamala0@adventure-works.com;1 (11) 500 555-0173;2007-09-01T00:00:00
29924;Mitch;;Kennedy;;Reasonable Bicycle Sales;adventure-works\shu0;mitch0@adventure-works.com;996-555-0192;2006-08-01T00:00:00
29925;Margaret;T.;Krupka;;Outdoor Sports Supply;adventure-works\pamela0;margaret1@adventure-works.com;107-555-0132;2005-08-01T00:00:00
29926;Deepak;;Kumar;;Outdoor Aerobic Systems Company;adventure-works\jae0;deepak0@adventure-works.com;1 (11) 500 555-0122;2007-08-01T00:00:00
29928;Vamsi;;Kuppa;;Metal Clearing House;adventure-works\josé1;vamsi1@adventure-works.com;290-555-0196;2007-08-01T00:00:00
29929;Jeffrey;;Kurtz;;Many Bikes Store;adventure-works\shu0;jeffrey3@adventure-works.com;452-555-0179;2006-09-01T00:00:00
29930;Peter;;Kurniawan;;Largest Bike Store;adventure-works\jillian0;peter4@adventure-works.com;436-555-0160;2005-11-01T00:00:00
29931;Eric;;Lang;;Kickstands and Accessories Company;adventure-works\pamela0;eric6@adventure-works.com;932-555-0163;2007-09-01T00:00:00
29932;Rebecca;;Laszlo;;Instruments and Parts Company;adventure-works\jae0;rebecca2@adventure-works.com;1 (11) 500 555-0155;2007-09-01T00:00:00
29934;David;O;Lawrence;;Gear-Shift Bikes Limited;adventure-works\josé1;david19@adventure-works.com;653-555-0159;2006-12-01T00:00:00
29935;Elsa;;Leavitt;;Frugal Bike Shop;adventure-works\shu0;elsa0@adventure-works.com;482-555-0174;2006-08-01T00:00:00
29936;Michael;J.;Lee;;Family Entertainment Center;adventure-works\pamela0;michael18@adventure-works.com;396-555-0139;2007-08-01T00:00:00
29937;Marjorie;M.;Lee;;Go-cart and Bike Specialists;adventure-works\jillian0;marjorie0@adventure-works.com;306-555-0166;2006-07-01T00:00:00
29938;Frank;;Campbell;;Trailblazing Sports;adventure-works\shu0;frank4@adventure-works.com;491-555-0132;2005-09-01T00:00:00
29939;Mark;;Lee;;Racing Partners;adventure-works\josé1;mark5@adventure-works.com;371-555-0112;2007-09-01T00:00:00
29941;Jolie;;Lenehan;;Exhibition Showroom;adventure-works\jae0;jolie0@adventure-works.com;1 (11) 500 555-0126;2007-07-01T00:00:00
29942;Roger;;Lengel;;Authorized Bike Sales and Rental;adventure-works\pamela0;roger1@adventure-works.com;947-555-0143;2007-08-01T00:00:00
29943;A.;Francesca;Leonetti;;Two-Seater Bikes;adventure-works\jillian0;a0@adventure-works.com;645-555-0193;2007-09-01T00:00:00
29944;Bonnie;B.;Lepro;;More Bikes!;adventure-works\linda3;bonnie2@adventure-works.com;354-555-0130;2005-09-01T00:00:00
29946;Linda;;Leste;;National Manufacturing;adventure-works\garrett1;linda7@adventure-works.com;493-555-0134;2005-08-01T00:00:00
29948;Elsie;L.;Lewin;;Town Industries;adventure-works\jillian0;elsie0@adventure-works.com;803-555-0116;2007-09-01T00:00:00
29949;George;Z.;Li;;Security Racks and Locks Wholesalers;adventure-works\shu0;george3@adventure-works.com;699-555-0183;2006-08-01T00:00:00
29950;Yale;;Li;;Rapid Bikes;adventure-works\josé1;yale0@adventure-works.com;316-555-0138;2005-09-01T00:00:00
29952;Yuhong;;Li;;Nearby Sporting Goods;adventure-works\jae0;yuhong1@adventure-works.com;1 (11) 500 555-0176;2006-08-01T00:00:00
29953;Joseph;M.;Lique;;Front Sporting Goods;adventure-works\pamela0;joseph2@adventure-works.com;119-555-0195;2006-08-01T00:00:00
29954;Paulo;H.;Lisboa;;Elite Bikes;adventure-works\jillian0;paulo0@adventure-works.com;380-555-0116;2006-09-01T00:00:00
29955;David;J.;Liu;;Catalog Store;adventure-works\michael9;david20@adventure-works.com;440-555-0132;2005-08-01T00:00:00
29956;Jinghao;;Liu;;Chic Department Stores;adventure-works\jillian0;jinghao1@adventure-works.com;928-555-0116;2006-09-01T00:00:00
29957;Kevin;;Liu;;Eastside Department Store;adventure-works\linda3;kevin5@adventure-works.com;926-555-0164;2006-09-01T00:00:00
29959;Todd;R.;Logan;;Cycle Merchants;adventure-works\garrett1;todd0@adventure-works.com;783-555-0110;2006-09-01T00:00:00
29962;Sharon;J.;Looney;;Fitness Hotel;adventure-works\jillian0;sharon2@adventure-works.com;377-555-0132;2006-09-01T00:00:00
29964;Anita;R.;Lucerne;;Grand Industries;adventure-works\garrett1;anita0@adventure-works.com;164-555-0118;2007-09-01T00:00:00
29967;Judy;R.;Lundahl;;Leading Sales & Repair;adventure-works\jillian0;judy1@adventure-works.com;260-555-0130;2005-09-01T00:00:00
29969;Robert;P.;Lyeba;;Tandem Sales and Service;adventure-works\garrett1;robert8@adventure-works.com;631-555-0155;2005-09-01T00:00:00
29971;Robert;;Lyon;;Reliable Retail Center;adventure-works\garrett1;robert9@adventure-works.com;666-555-0143;2006-09-01T00:00:00
29973;Denise;R.;Maccietto;;Friendly Bike Shop;adventure-works\michael9;denise1@adventure-works.com;537-555-0190;2005-10-01T00:00:00
29974;Scott;;MacDonald;;Yellow Bicycle Company;adventure-works\jillian0;scott7@adventure-works.com;470-555-0171;2005-07-01T00:00:00
29975;Walter;J.;Mays;Sr.;Sports Products Store;adventure-works\linda3;walter1@adventure-works.com;245-555-0191;2006-09-01T00:00:00
29978;Ajay;;Manchepalli;;Shipping Specialists;adventure-works\jae0;ajay0@adventure-works.com;1 (11) 500 555-0174;2008-02-01T00:00:00
29980;Tomas;M.;Manzanares;II;Authentic Sales and Service;adventure-works\jae0;tomas0@adventure-works.com;1 (11) 500 555-0178;2006-09-01T00:00:00
29981;Kathy;R.;Marcovecchio;;Official Parts Shop;adventure-works\pamela0;kathy0@adventure-works.com;942-555-0141;2006-07-01T00:00:00
29982;Melissa;R.;Marple;;Discount Tours;adventure-works\shu0;melissa0@adventure-works.com;685-555-0117;2005-12-01T00:00:00
29983;Cecelia;L.;Marshall;;Tire Exchange;adventure-works\josé1;cecelia0@adventure-works.com;394-555-0168;2006-08-01T00:00:00
29985;Linda;;Martin;;Oils and Fluids Warehouse;adventure-works\jae0;linda8@adventure-works.com;1 (11) 500 555-0137;2006-08-01T00:00:00
29987;Frank;;Mart¡nez;;Rally Master Company Inc;adventure-works\shu0;frank5@adventure-works.com;171-555-0147;2007-07-01T00:00:00
29988;Steve;;Masters;;Professional Cyclists;adventure-works\josé1;steve2@adventure-works.com;154-555-0115;2005-08-01T00:00:00
29990;Jennifer;J.;Maxham;;Exclusive Bicycle Mart;adventure-works\jae0;jennifer1@adventure-works.com;1 (11) 500 555-0175;2006-08-01T00:00:00
29991;Chris;;Maxwell;;City Manufacturing;adventure-works\pamela0;chris6@adventure-works.com;642-555-0187;2006-11-01T00:00:00
29992;Sandra;B.;Maynard;;Bike Dealers Association;adventure-works\shu0;sandra4@adventure-works.com;993-555-0179;2005-07-01T00:00:00
29994;Robin;M.;McGuigan;;Health Spa, Limited;adventure-works\josé1;robin0@adventure-works.com;431-555-0153;2005-07-01T00:00:00
29997;Lola;M.;McCarthy;;Closeout Boutique;adventure-works\david8;lola0@adventure-works.com;173-555-0151;2006-08-01T00:00:00
29998;Jane;A.;McCarty;;Bicycle Merchandise Warehouse;adventure-works\shu0;jane3@adventure-works.com;529-555-0195;2006-09-01T00:00:00
30000;James;L.;McCoy;II;Leather Seat Factory;adventure-works\josé1;james12@adventure-works.com;191-555-0151;2006-07-01T00:00:00
30003;Yvonne;;McKay;;Practical Bike Supply Company;adventure-works\jillian0;yvonne1@adventure-works.com;623-555-0144;2005-09-01T00:00:00
30004;Nkenge;;McLin;;Some Discount Store;adventure-works\pamela0;nkenge0@adventure-works.com;158-555-0123;2005-08-01T00:00:00
30005;Nancy;A.;McPhearson;;Variety Cycling;adventure-works\jae0;nancy3@adventure-works.com;1 (11) 500 555-0195;2007-08-01T00:00:00
30007;Raquel;;Mello;;Remote Bicycle Specialists;adventure-works\josé1;raquel0@adventure-works.com;723-555-0124;2006-09-01T00:00:00
30008;R. Morgan;L.;Mendoza;;Friendly Neighborhood Bikes;adventure-works\jillian0;rmorgan0@adventure-works.com;963-555-0146;2007-06-01T00:00:00
30010;Stephen;A.;Mew;;Recommended Bicycles;adventure-works\garrett1;stephen4@adventure-works.com;399-555-0114;2005-11-01T00:00:00
30012;Helen;M.;Meyer;;Alpine Ski House;adventure-works\linda3;helen2@adventure-works.com;519-555-0112;2005-11-01T00:00:00
30016;Thomas;R.;Michaels;;Seats and Saddles Company;adventure-works\garrett1;thomas2@adventure-works.com;162-555-0174;2006-11-01T00:00:00
30018;Virginia;L.;Miller;;All Cycle Shop;adventure-works\pamela0;virginia0@adventure-works.com;918-555-0127;2006-07-01T00:00:00
30019;Matthew;J.;Miller;;Tachometers and Accessories;adventure-works\jae0;matthew5@adventure-works.com;1 (11) 500 555-0176;2006-09-01T00:00:00
30021;Ben;;Miller;;Low Price Cycles;adventure-works\josé1;ben1@adventure-works.com;207-555-0167;2007-08-01T00:00:00
30022;Dylan;;Miller;;Metropolitan Manufacturing;adventure-works\shu0;dylan1@adventure-works.com;140-555-0192;2005-11-01T00:00:00
30023;Frank;;Miller;;Orange Bicycle Company;adventure-works\jillian0;frank6@adventure-works.com;118-555-0184;2006-08-01T00:00:00
30024;Neva;M.;Mitchell;;Riding Associates;adventure-works\pamela0;neva0@adventure-works.com;992-555-0134;2007-08-01T00:00:00
30025;Linda;;Mitchell;;Essential Bike Works;adventure-works\jae0;linda9@adventure-works.com;1 (11) 500 555-0182;2007-09-01T00:00:00
30027;Joseph;P.;Mitzner;Jr.;Engineered Bike Systems;adventure-works\shu0;joseph4@adventure-works.com;129-555-0164;2007-09-01T00:00:00
30028;Laura;C.;Steele;;Professional Containers and Packaging Co.;adventure-works\shu0;laura3@adventure-works.com;741-555-0173;2006-08-01T00:00:00
30029;Shanay;B.;Steelman;;One Bike Company;adventure-works\josé1;shanay0@adventure-works.com;797-555-0118;2006-09-01T00:00:00
30030;Stefano;;Stefani;;Cycling Goods;adventure-works\jae0;stefano0@adventure-works.com;1 (11) 500 555-0115;2006-08-01T00:00:00
30031;Alan;;Steiner;;Cycle Clearance;adventure-works\pamela0;alan4@adventure-works.com;792-555-0194;2007-09-01T00:00:00
30032;Derik;;Stenerson;;Black Bicycle Company;adventure-works\jillian0;derik0@adventure-works.com;441-555-0144;2007-02-01T00:00:00
30033;Vassar;J.;Stern;;Transport Bikes;adventure-works\shu0;vassar0@adventure-works.com;328-555-0123;2007-09-01T00:00:00
30034;Wathalee;R.;Steuber;;Sellers of Cycles;adventure-works\pamela0;wathalee0@adventure-works.com;517-555-0120;2007-09-01T00:00:00
30035;Alice;M.;Steiner;;Maintenance and Repair for Bicycles;adventure-works\jillian0;alice4@adventure-works.com;355-555-0180;2007-08-01T00:00:00
30036;Liza Marie;N.;Stevens;;Fitness Department Stores;adventure-works\shu0;lizamarie0@adventure-works.com;366-555-0110;2007-08-01T00:00:00
30037;Jim;;Stewart;;Famous Bike Shop;adventure-works\garrett1;jim5@adventure-works.com;226-555-0110;2006-09-01T00:00:00
30039;Robert;B.;Stotka;;Gift and Toy Store;adventure-works\jillian0;robert12@adventure-works.com;493-555-0185;2006-07-01T00:00:00
30040;Kayla;M.;Stotler;;Major Sporting Goods;adventure-works\linda3;kayla0@adventure-works.com;315-555-0131;2007-02-01T00:00:00
30042;Ruby Sue;R.;Styles;;Major Cycling;adventure-works\josé1;rubysue0@adventure-works.com;512-555-0122;2005-08-01T00:00:00
30044;Gary;J.;Suess;;Downhill Bicycle Specialists;adventure-works\jae0;gary5@adventure-works.com;1 (11) 500 555-0199;2006-08-01T00:00:00
30045;Ruth;J.;Suffin;;Bike Experts;adventure-works\pamela0;ruth2@adventure-works.com;924-555-0195;2006-08-01T00:00:00
30046;Elizabeth;J.;Sullivan;;Extraordinary Bike Works;adventure-works\jillian0;elizabeth4@adventure-works.com;306-555-0112;2006-09-01T00:00:00
30047;Michael;;Sullivan;;Valley Bicycle Distributors;adventure-works\shu0;michael24@adventure-works.com;323-555-0113;2006-11-01T00:00:00
30048;Marcia;J.;Sultan;;Top Sports Supply;adventure-works\josé1;marcia0@adventure-works.com;613-555-0116;2006-07-01T00:00:00
30050;Krishna;;Sunkammurali;;Metropolitan Bicycle Supply;adventure-works\jae0;krishna1@adventure-works.com;1 (11) 500 555-0177;2006-09-01T00:00:00
